Delta Time, Position, Velocity, Heading, 
20, 11.856344, 0.143536, 0.783765, 
20, 11.858544, 0.109989, 0.784337, 
20, 11.860162, 0.080883, 0.784756, 
20, 11.861286, 0.056231, 0.785047, 
20, 11.862007, 0.036043, 0.785234, 
20, 11.862414, 0.020326, 0.785339, 
20, 11.862595, 0.009082, 0.785386, 
20, 11.862642, 0.002315, 0.785398, 
20, 11.862642, 0.000026, 0.785398, 
20, 11.862642, 0.000000, 0.785398, 
